runtime_days,infected,reinfected,long_covid_cases,min_productivity,param_name,param_value,run,agents,backend
112,5519,82,203,74.90816612243653,initial_infected_agents,5,29,10000,gpu
98,5272,3,280,75.37779403686523,initial_infected_agents,5,30,10000,gpu
244,8285,9683,704,53.22437149047852,initial_infected_agents,5,31,10000,gpu
88,5339,0,394,76.8447804260254,initial_infected_agents,5,32,10000,gpu
91,6053,2,505,73.37623718261719,initial_infected_agents,5,33,10000,gpu
231,8210,8974,782,58.4791925048828,initial_infected_agents,5,34,10000,gpu
212,7982,8322,548,58.50690353393555,initial_infected_agents,5,35,10000,gpu
89,5942,0,245,73.1785905456543,initial_infected_agents,5,36,10000,gpu
94,5531,2,324,77.00866775512696,initial_infected_agents,5,37,10000,gpu
90,6072,0,338,71.49876586914063,initial_infected_agents,5,38,10000,gpu
98,5838,7,410,72.34284133911133,initial_infected_agents,5,39,10000,gpu
93,5821,3,401,74.97443725585937,initial_infected_agents,5,40,10000,gpu
220,7803,8129,793,59.174634094238286,initial_infected_agents,5,41,10000,gpu
107,5255,24,363,75.76888977050783,initial_infected_agents,5,42,10000,gpu
243,7872,8323,576,59.75103576660157,initial_infected_agents,5,43,10000,gpu
93,6401,5,360,71.74061218261718,initial_infected_agents,5,44,10000,gpu
82,5601,0,384,78.06758422851563,initial_infected_agents,5,45,10000,gpu
149,7152,3745,613,64.8467300415039,initial_infected_agents,5,46,10000,gpu
95,5772,4,345,77.70487121582032,initial_infected_agents,5,47,10000,gpu
90,5464,0,367,73.91535003662109,initial_infected_agents,5,48,10000,gpu
100,5697,8,292,76.66672912597656,initial_infected_agents,5,49,10000,gpu
252,8377,10544,844,54.68958618164063,initial_infected_agents,10,0,10000,gpu
80,5959,0,390,73.45218826293946,initial_infected_agents,10,1,10000,gpu
88,5619,1,286,75.19719451904297,initial_infected_agents,10,2,10000,gpu
89,5831,0,320,72.3573095703125,initial_infected_agents,10,3,10000,gpu
87,5852,0,291,75.78869262695312,initial_infected_agents,10,4,10000,gpu
233,8127,9264,795,52.94190032958984,initial_infected_agents,10,5,10000,gpu
105,5789,7,365,73.91337020874023,initial_infected_agents,10,6,10000,gpu
209,8255,9477,554,51.42456375122071,initial_infected_agents,10,7,10000,gpu
81,5779,0,354,73.90521301269531,initial_infected_agents,10,8,10000,gpu
108,5937,11,430,72.38098266601563,initial_infected_agents,10,9,10000,gpu
233,8230,9804,652,52.89402618408203,initial_infected_agents,10,10,10000,gpu
154,7307,3995,576,62.548957061767574,initial_infected_agents,10,11,10000,gpu
156,7510,4098,569,63.75994659423828,initial_infected_agents,10,12,10000,gpu
161,7021,3699,380,67.61082916259767,initial_infected_agents,10,13,10000,gpu
84,5701,0,387,73.09032836914062,initial_infected_agents,10,14,10000,gpu
162,7532,4298,561,63.852294006347655,initial_infected_agents,10,15,10000,gpu
90,5938,0,291,74.75489837646485,initial_infected_agents,10,16,10000,gpu
228,8285,9758,736,54.58686248779296,initial_infected_agents,10,17,10000,gpu
89,5437,0,364,73.98228790283203,initial_infected_agents,10,18,10000,gpu
99,5772,23,343,73.50230895996094,initial_infected_agents,10,19,10000,gpu
105,5723,17,371,72.30139556884765,initial_infected_agents,10,20,10000,gpu
88,4997,0,346,78.17404174804688,initial_infected_agents,10,21,10000,gpu
86,5938,0,377,70.80595489501952,initial_infected_agents,10,22,10000,gpu
145,7509,4187,656,60.048284454345705,initial_infected_agents,10,23,10000,gpu
226,8079,9127,672,52.76448272705079,initial_infected_agents,10,24,10000,gpu
83,5810,0,330,73.92008728027344,initial_infected_agents,10,25,10000,gpu
97,5615,6,309,76.78980758666992,initial_infected_agents,10,26,10000,gpu
87,5781,0,339,72.27977310180664,initial_infected_agents,10,27,10000,gpu
90,6007,0,348,74.34571273803712,initial_infected_agents,10,28,10000,gpu
103,5468,26,213,75.53999015808105,initial_infected_agents,10,29,10000,gpu
93,5351,7,315,74.99046478271485,initial_infected_agents,10,30,10000,gpu
89,5900,0,417,71.62997467041016,initial_infected_agents,10,31,10000,gpu
114,5202,8,386,76.9854364013672,initial_infected_agents,10,32,10000,gpu
82,6087,0,510,73.74809204101562,initial_infected_agents,10,33,10000,gpu
221,8252,9178,780,58.153243408203124,initial_infected_agents,10,34,10000,gpu
222,7927,8080,521,58.64382690429688,initial_infected_agents,10,35,10000,gpu
88,5995,0,254,73.72354858398438,initial_infected_agents,10,36,10000,gpu
93,5611,0,349,76.44066513061524,initial_infected_agents,10,37,10000,gpu
93,6045,6,357,71.56551177978517,initial_infected_agents,10,38,10000,gpu
94,5754,0,365,73.14072021484375,initial_infected_agents,10,39,10000,gpu
84,5800,0,392,74.9745848083496,initial_infected_agents,10,40,10000,gpu
223,7780,8130,741,59.862159576416005,initial_infected_agents,10,41,10000,gpu
222,7392,6996,593,59.39347534179687,initial_infected_agents,10,42,10000,gpu
209,7768,7756,557,60.58564453125,initial_infected_agents,10,43,10000,gpu
92,6385,3,371,71.96916381835938,initial_infected_agents,10,44,10000,gpu
84,5770,0,370,77.2798388671875,initial_infected_agents,10,45,10000,gpu
232,7974,8560,551,57.14525253295899,initial_infected_agents,10,46,10000,gpu
92,5832,0,359,77.12092178344727,initial_infected_agents,10,47,10000,gpu
88,5671,0,382,73.27810287475586,initial_infected_agents,10,48,10000,gpu
94,5684,1,289,76.20644470214843,initial_infected_agents,10,49,10000,gpu
86,6051,0,454,73.17572601318359,initial_infected_agents,20,0,10000,gpu
237,8366,10819,828,55.17928894042969,initial_infected_agents,20,1,10000,gpu
86,5573,0,293,75.68382247924805,initial_infected_agents,20,2,10000,gpu
87,5901,0,315,72.48428253173829,initial_infected_agents,20,3,10000,gpu
85,5725,0,272,76.30775482177734,initial_infected_agents,20,4,10000,gpu
235,8080,9488,790,52.86072921752929,initial_infected_agents,20,5,10000,gpu
111,5869,20,385,73.49454437255861,initial_infected_agents,20,6,10000,gpu
95,5958,2,438,70.83374694824218,initial_infected_agents,20,7,10000,gpu
85,5699,2,361,73.94713439941405,initial_infected_agents,20,8,10000,gpu
220,8096,9208,758,53.802471771240235,initial_infected_agents,20,9,10000,gpu
158,7564,4489,537,60.33487030029296,initial_infected_agents,20,10,10000,gpu
240,8114,10082,628,53.741597137451166,initial_infected_agents,20,11,10000,gpu
144,7469,4019,597,64.18094909667968,initial_infected_agents,20,12,10000,gpu
158,7075,3757,424,67.02358184814453,initial_infected_agents,20,13,10000,gpu
91,5650,0,361,73.73231811523438,initial_infected_agents,20,14,10000,gpu
88,5981,0,310,74.04061584472656,initial_infected_agents,20,15,10000,gpu
151,7536,4413,524,64.5779069519043,initial_infected_agents,20,16,10000,gpu
208,8318,9738,768,54.008646240234384,initial_infected_agents,20,17,10000,gpu
153,7074,3731,542,63.098119506835936,initial_infected_agents,20,18,10000,gpu
234,7931,8585,811,57.42510650634765,initial_infected_agents,20,19,10000,gpu
196,7291,4132,392,61.936278381347655,initial_infected_agents,20,20,10000,gpu
90,4890,1,336,78.38713104248048,initial_infected_agents,20,21,10000,gpu
86,6008,0,380,70.16133422851563,initial_infected_agents,20,22,10000,gpu
92,6122,0,454,70.64309677124024,initial_infected_agents,20,23,10000,gpu
96,5632,7,363,72.65309875488282,initial_infected_agents,20,24,10000,gpu
90,5723,2,318,74.12281356811523,initial_infected_agents,20,25,10000,gpu
108,5663,38,325,76.99275360107421,initial_infected_agents,20,26,10000,gpu
85,5880,0,347,71.98708892822265,initial_infected_agents,20,27,10000,gpu
85,5902,0,346,74.70794525146485,initial_infected_agents,20,28,10000,gpu
110,5395,19,202,75.46001617431641,initial_infected_agents,20,29,10000,gpu
102,5272,11,288,74.93727981567383,initial_infected_agents,20,30,10000,gpu
82,5990,0,424,71.59270767211913,initial_infected_agents,20,31,10000,gpu
82,5398,0,387,76.58321105957032,initial_infected_agents,20,32,10000,gpu
87,6123,1,513,73.26149291992188,initial_infected_agents,20,33,10000,gpu
212,8159,8975,796,58.45919128417969,initial_infected_agents,20,34,10000,gpu
224,7966,8338,528,58.18137496948243,initial_infected_agents,20,35,10000,gpu
211,8325,9602,758,53.649145660400386,initial_infected_agents,20,36,10000,gpu
91,5542,0,343,77.0369760131836,initial_infected_agents,20,37,10000,gpu
81,6023,0,373,71.81671813964844,initial_infected_agents,20,38,10000,gpu
92,5819,0,382,72.08052215576171,initial_infected_agents,20,39,10000,gpu
88,5716,9,363,75.21275726318359,initial_infected_agents,20,40,10000,gpu
233,7832,7862,763,60.2260107421875,initial_infected_agents,20,41,10000,gpu
157,6630,3229,507,66.27594818115234,initial_infected_agents,20,42,10000,gpu
85,5276,0,297,75.96039108276366,initial_infected_agents,20,43,10000,gpu
89,6167,0,365,73.01454010009766,initial_infected_agents,20,44,10000,gpu
85,5613,0,363,77.78590560913085,initial_infected_agents,20,45,10000,gpu
147,7076,3677,598,64.99741500854492,initial_infected_agents,20,46,10000,gpu
86,5815,0,354,77.27572250366211,initial_infected_agents,20,47,10000,gpu
223,7955,8628,686,54.80597030639649,initial_infected_agents,20,48,10000,gpu
88,5612,4,305,76.97050170898437,initial_infected_agents,20,49,10000,gpu
143,8055,5096,693,60.38175201416016,precaution_pct,0,0,10000,gpu
81,6515,0,413,70.90741973876953,precaution_pct,0,1,10000,gpu
91,6326,0,329,72.08333557128907,precaution_pct,0,2,10000,gpu
200,8509,10470,770,52.682683105468755,precaution_pct,0,3,10000,gpu
102,6361,2,302,73.94055877685547,precaution_pct,0,4,10000,gpu
217,8496,10747,851,50.40166244506836,precaution_pct,0,5,10000,gpu
85,6370,0,436,71.52071105957032,precaution_pct,0,6,10000,gpu
212,8588,11108,607,49.154600830078124,precaution_pct,0,7,10000,gpu
84,6449,0,387,70.49080947875976,precaution_pct,0,8,10000,gpu
146,7818,4891,674,60.03080429077148,precaution_pct,0,9,10000,gpu
107,6512,14,433,68.37848876953126,precaution_pct,0,10,10000,gpu
238,8529,11084,705,50.537493286132815,precaution_pct,0,11,10000,gpu
82,6620,0,590,70.1258660888672,precaution_pct,0,12,10000,gpu
121,6177,95,333,72.72278137207032,precaution_pct,0,13,10000,gpu
88,6320,0,393,70.09647232055664,precaution_pct,0,14,10000,gpu
151,8002,5149,620,60.71107971191406,precaution_pct,0,15,10000,gpu
155,7841,4908,557,62.49384643554687,precaution_pct,0,16,10000,gpu
95,6599,0,449,71.02857925415039,precaution_pct,0,17,10000,gpu
148,7780,4909,686,58.562470550537114,precaution_pct,0,18,10000,gpu
241,8458,11099,907,52.9548583984375,precaution_pct,0,19,10000,gpu
107,6317,6,401,69.17137496948243,precaution_pct,0,20,10000,gpu
89,5799,0,397,74.3247332763672,precaution_pct,0,21,10000,gpu
85,6537,0,429,67.89195159912109,precaution_pct,0,22,10000,gpu
148,7964,4953,676,58.52239242553712,precaution_pct,0,23,10000,gpu
166,7972,5032,629,56.496607818603515,precaution_pct,0,24,10000,gpu
90,6536,0,353,70.62952865600586,precaution_pct,0,25,10000,gpu
91,6275,0,378,73.93556640625,precaution_pct,0,26,10000,gpu
89,6532,0,391,69.06707717895509,precaution_pct,0,27,10000,gpu
85,6532,0,370,72.18361907958985,precaution_pct,0,28,10000,gpu
98,6113,4,261,72.19144844055177,precaution_pct,0,29,10000,gpu
228,8228,9616,640,54.99684753417968,precaution_pct,0,30,10000,gpu
89,6529,0,468,68.95265441894531,precaution_pct,0,31,10000,gpu
253,8284,10216,750,53.57660339355469,precaution_pct,0,32,10000,gpu
84,6673,0,533,70.96383697509765,precaution_pct,0,33,10000,gpu
42,8,0,1,99.95,precaution_pct,0,34,10000,gpu
227,8406,10116,576,54.151836395263665,precaution_pct,0,35,10000,gpu
97,6566,2,267,70.6409408569336,precaution_pct,0,36,10000,gpu
95,6192,3,354,73.66508544921875,precaution_pct,0,37,10000,gpu
87,6663,0,422,68.61470794677734,precaution_pct,0,38,10000,gpu
154,7841,4795,593,59.42915252685547,precaution_pct,0,39,10000,gpu
83,6450,0,444,71.44990386962891,precaution_pct,0,40,10000,gpu
220,8246,9456,818,56.48050231933595,precaution_pct,0,41,10000,gpu
225,8003,9087,618,54.70831726074219,precaution_pct,0,42,10000,gpu
110,5905,27,302,73.09112579345702,precaution_pct,0,43,10000,gpu
218,8705,11564,658,54.44536071777344,precaution_pct,0,44,10000,gpu
88,6177,0,398,75.40640213012695,precaution_pct,0,45,10000,gpu
85,6215,0,461,71.41698303222657,precaution_pct,0,46,10000,gpu
152,7786,4918,595,65.34664810180664,precaution_pct,0,47,10000,gpu
93,6280,4,396,71.00224212646484,precaution_pct,0,48,10000,gpu
215,8483,10689,858,54.78801818847656,precaution_pct,0,49,10000,gpu
248,8460,10857,894,54.045307922363286,precaution_pct,30,0,10000,gpu
80,6237,0,409,72.64410049438477,precaution_pct,30,1,10000,gpu
89,5900,0,305,74.27478408813477,precaution_pct,30,2,10000,gpu
172,7637,4558,504,61.412284240722656,precaution_pct,30,3,10000,gpu
45,15,0,1,99.91,precaution_pct,30,4,10000,gpu
88,6245,0,501,68.92077041625977,precaution_pct,30,5,10000,gpu
89,6103,0,410,72.78287460327148,precaution_pct,30,6,10000,gpu
226,8377,10197,555,51.78773986816406,precaution_pct,30,7,10000,gpu
86,5940,1,334,72.47177062988281,precaution_pct,30,8,10000,gpu
144,7547,4409,657,61.987442626953126,precaution_pct,30,9,10000,gpu
100,6222,18,427,70.29240173339844,precaution_pct,30,10,10000,gpu
89,5971,0,374,73.11602783203125,precaution_pct,30,11,10000,gpu
93,6196,0,554,72.41734802246094,precaution_pct,30,12,10000,gpu
161,7380,4017,408,66.19935760498046,precaution_pct,30,13,10000,gpu
109,5922,13,344,72.22799133300781,precaution_pct,30,14,10000,gpu
158,7867,4793,608,62.42329223632812,precaution_pct,30,15,10000,gpu
99,6121,3,283,74.0513102722168,precaution_pct,30,16,10000,gpu
92,6292,6,444,71.92041595458984,precaution_pct,30,17,10000,gpu
152,7446,4358,587,61.49478347778321,precaution_pct,30,18,10000,gpu
215,8133,9039,804,55.687227935791014,precaution_pct,30,19,10000,gpu
116,5976,5,373,70.83238677978517,precaution_pct,30,20,10000,gpu
149,6946,3464,496,66.68014953613282,precaution_pct,30,21,10000,gpu
86,6254,0,403,70.09651458740234,precaution_pct,30,22,10000,gpu
153,7782,4594,628,58.796806030273444,precaution_pct,30,23,10000,gpu
87,6039,2,416,70.23135437011719,precaution_pct,30,24,10000,gpu
235,8343,10002,717,53.93793701171875,precaution_pct,30,25,10000,gpu
211,8351,9514,779,54.5705288696289,precaution_pct,30,26,10000,gpu
89,6101,0,369,71.27180206298829,precaution_pct,30,27,10000,gpu
150,7826,4760,639,60.804936523437505,precaution_pct,30,28,10000,gpu
100,5769,7,210,73.95624359130859,precaution_pct,30,29,10000,gpu
99,5526,7,295,74.163056640625,precaution_pct,30,30,10000,gpu
87,6200,0,417,70.33350265502929,precaution_pct,30,31,10000,gpu
93,5671,1,391,75.29433410644532,precaution_pct,30,32,10000,gpu
88,6296,0,510,72.17151306152344,precaution_pct,30,33,10000,gpu
42,8,0,1,99.95,precaution_pct,30,34,10000,gpu
208,8146,8903,573,56.7567611694336,precaution_pct,30,35,10000,gpu
93,6262,5,268,72.00048370361328,precaution_pct,30,36,10000,gpu
228,8145,9182,723,58.48607025146484,precaution_pct,30,37,10000,gpu
87,6338,0,379,69.73121459960939,precaution_pct,30,38,10000,gpu
95,5996,0,398,71.06803100585937,precaution_pct,30,39,10000,gpu
91,6049,5,405,73.82112152099609,precaution_pct,30,40,10000,gpu
219,8045,8654,797,58.29908752441406,precaution_pct,30,41,10000,gpu
161,6895,3654,520,64.7345964050293,precaution_pct,30,42,10000,gpu
91,5570,0,276,74.56489135742189,precaution_pct,30,43,10000,gpu
218,8561,10842,598,54.956958618164066,precaution_pct,30,44,10000,gpu
83,5870,0,398,76.28404861450196,precaution_pct,30,45,10000,gpu
83,5910,0,444,73.61485885620117,precaution_pct,30,46,10000,gpu
88,6088,0,359,76.16274291992188,precaution_pct,30,47,10000,gpu
90,5854,0,400,72.81982498168945,precaution_pct,30,48,10000,gpu
90,5844,0,329,76.02035018920898,precaution_pct,30,49,10000,gpu
247,8365,10923,913,55.17100402832031,precaution_pct,50,0,10000,gpu
98,5931,6,353,74.10324523925782,precaution_pct,50,1,10000,gpu
89,5575,0,289,75.68251266479493,precaution_pct,50,2,10000,gpu
218,8095,9122,697,56.20142700195312,precaution_pct,50,3,10000,gpu
45,15,0,1,99.91,precaution_pct,50,4,10000,gpu
86,6010,0,492,70.01083724975585,precaution_pct,50,5,10000,gpu
168,7515,4294,632,62.43429794311523,precaution_pct,50,6,10000,gpu
93,5882,0,430,71.3865771484375,precaution_pct,50,7,10000,gpu
86,5735,1,333,73.55191635131835,precaution_pct,50,8,10000,gpu
216,8056,9080,749,55.02763977050782,precaution_pct,50,9,10000,gpu
169,7520,4330,512,60.787714538574214,precaution_pct,50,10,10000,gpu
97,5648,12,326,74.91318298339844,precaution_pct,50,11,10000,gpu
97,5985,22,532,73.26829681396485,precaution_pct,50,12,10000,gpu
186,7081,3597,385,67.58111236572266,precaution_pct,50,13,10000,gpu
88,5549,0,363,74.54738098144531,precaution_pct,50,14,10000,gpu
226,8318,9752,754,55.47544921875001,precaution_pct,50,15,10000,gpu
99,5933,9,282,74.38384506225586,precaution_pct,50,16,10000,gpu
213,8384,9782,772,54.32904357910155,precaution_pct,50,17,10000,gpu
108,5408,26,336,74.38162841796874,precaution_pct,50,18,10000,gpu
239,7874,8389,788,57.9044923400879,precaution_pct,50,19,10000,gpu
101,5631,6,372,72.63439270019532,precaution_pct,50,20,10000,gpu
170,6528,2920,430,68.45886352539063,precaution_pct,50,21,10000,gpu
86,5945,0,390,70.37231613159179,precaution_pct,50,22,10000,gpu
96,5979,3,448,71.62865081787109,precaution_pct,50,23,10000,gpu
89,5827,6,369,70.98125793457031,precaution_pct,50,24,10000,gpu
154,7460,4217,592,63.27735153198242,precaution_pct,50,25,10000,gpu
221,8110,8707,712,57.18086380004883,precaution_pct,50,26,10000,gpu
94,5632,9,341,73.41082473754884,precaution_pct,50,27,10000,gpu
85,5873,0,336,75.0174282836914,precaution_pct,50,28,10000,gpu
112,5519,82,203,74.90816612243653,precaution_pct,50,29,10000,gpu
98,5272,3,280,75.37779403686523,precaution_pct,50,30,10000,gpu
244,8285,9683,704,53.22437149047852,precaution_pct,50,31,10000,gpu
88,5339,0,394,76.8447804260254,precaution_pct,50,32,10000,gpu
91,6053,2,505,73.37623718261719,precaution_pct,50,33,10000,gpu
231,8210,8974,782,58.4791925048828,precaution_pct,50,34,10000,gpu
212,7982,8322,548,58.50690353393555,precaution_pct,50,35,10000,gpu
89,5942,0,245,73.1785905456543,precaution_pct,50,36,10000,gpu
94,5531,2,324,77.00866775512696,precaution_pct,50,37,10000,gpu
90,6072,0,338,71.49876586914063,precaution_pct,50,38,10000,gpu
98,5838,7,410,72.34284133911133,precaution_pct,50,39,10000,gpu
93,5821,3,401,74.97443725585937,precaution_pct,50,40,10000,gpu
220,7803,8129,793,59.174634094238286,precaution_pct,50,41,10000,gpu
107,5255,24,363,75.76888977050783,precaution_pct,50,42,10000,gpu
243,7872,8323,576,59.75103576660157,precaution_pct,50,43,10000,gpu
93,6401,5,360,71.74061218261718,precaution_pct,50,44,10000,gpu
82,5601,0,384,78.06758422851563,precaution_pct,50,45,10000,gpu
149,7152,3745,613,64.8467300415039,precaution_pct,50,46,10000,gpu
95,5772,4,345,77.70487121582032,precaution_pct,50,47,10000,gpu
90,5464,0,367,73.91535003662109,precaution_pct,50,48,10000,gpu
100,5697,8,292,76.66672912597656,precaution_pct,50,49,10000,gpu
250,8134,9152,837,56.40373596191406,precaution_pct,80,0,10000,gpu
81,5525,0,379,75.39186080932618,precaution_pct,80,1,10000,gpu
102,4821,0,251,79.1251171875,precaution_pct,80,2,10000,gpu
235,7793,8053,661,57.93113906860352,precaution_pct,80,3,10000,gpu
174,6917,3489,417,67.84782836914063,precaution_pct,80,4,10000,gpu
228,7700,7758,738,56.69247512817384,precaution_pct,80,5,10000,gpu
110,5372,8,359,75.25477722167967,precaution_pct,80,6,10000,gpu
86,5569,0,433,73.03085266113281,precaution_pct,80,7,10000,gpu
